
user_id,signup_date,acquisition_channel,country
u09449,2025-07-24,organic,United States
u09450,2025-09-05,paid,Brazil
u09451,2025-03-17,social,Canada
u09452,2025-09-03,social,Germany
u09453,2025-05-04,other,France
u09454,2025-12-25,paid,United States
u09455,2025-02-11,paid,United States
u09456,2025-04-30,referral,Canada
u09457,2025-06-13,other,United States
u09458,2025-03-28,organic,Brazil
u09459,2025-12-20,organic,Germany
u09460,2025-07-10,paid,United States
u09461,2025-05-28,organic,Germany
u09462,2025-08-06,social,India
u09463,2025-05-16,referral,United States
u09464,2025-12-10,organic,Canada
u09465,2025-06-18,organic,Other
u09466,2025-10-15,referral,Germany
u09467,2025-09-11,organic,Australia
u09468,2025-03-07,paid,United States
u09469,2025-07-06,social,Other
u09470,2025-07-02,organic,Other
u09471,2025-11-25,social,India
u09472,2025-03-25,social,Canada
u09473,2025-10-19,organic,France
u09474,2025-09-30,paid,United States
u09475,2025-03-02,social,United States
u09476,2025-05-06,paid,United States
u09477,2025-12-01,organic,United States
u09478,2025-08-06,organic,United States
u09479,2025-12-26,organic,France
u09480,2025-10-03,referral,France
u09481,2025-02-18,social,United States
u09482,2025-03-26,other,Australia
u09483,2025-05-25,organic,Other
u09484,2025-09-24,paid,India
u09485,2025-04-12,organic,India
u09486,2025-12-08,referral,Other
u09487,2025-04-11,paid,France
u09488,2025-02-12,paid,United Kingdom
u09489,2025-11-04,paid,United States
u09490,2025-08-31,social,Other
u09491,2025-09-13,organic,United Kingdom
u09492,2025-04-30,paid,United States
u09493,2025-12-29,organic,United States
u09494,2025-06-04,social,France
u09495,2025-11-12,social,India
u09496,2025-12-23,referral,India
u09497,2025-06-26,organic,Other
u09498,2025-09-15,referral,Brazil
u09499,2025-10-12,organic,United States
u09500,2025-03-04,organic,Canada
u09501,2025-02-25,paid,United Kingdom
u09502,2025-10-29,paid,United States
u09503,2025-01-14,organic,Germany
u09504,2025-01-25,organic,Other
u09505,2025-12-08,social,United States
u09506,2025-01-11,social,Canada
u09507,2025-09-24,paid,United States
u09508,2025-11-14,paid,United States
u09509,2025-08-16,other,United Kingdom
u09510,2025-06-02,social,Brazil
u09511,2025-02-05,organic,Other
u09512,2025-03-24,organic,United States
u09513,2025-03-21,social,India
u09514,2025-06-20,organic,United States
u09515,2025-01-13,paid,United States
u09516,2025-11-03,organic,United States
u09517,2025-11-15,organic,Brazil
u09518,2025-07-16,organic,Germany
u09519,2025-11-13,paid,India
u09520,2025-09-11,organic,United States
u09521,2025-12-29,organic,France
u09522,2025-03-31,paid,United States
u09523,2025-11-01,organic,United Kingdom
u09524,2025-01-12,paid,United States
u09525,2025-01-21,paid,India
u09526,2025-12-11,paid,United States
u09527,2025-11-21,organic,France
u09528,2025-05-08,paid,United Kingdom
u09529,2025-10-29,organic,Australia
u09530,2025-01-16,paid,Other
u09531,2025-02-16,organic,United States
u09532,2025-06-15,paid,France
u09533,2025-07-17,organic,Germany
u09534,2025-02-05,organic,Germany
u09535,2025-04-09,paid,United States
u09536,2025-06-13,social,Canada
u09537,2025-11-10,referral,Australia
u09538,2025-12-27,referral,India
u09539,2025-10-09,social,United States
u09540,2025-10-10,paid,United States
u09541,2025-12-29,organic,India
u09542,2025-07-02,organic,India
u09543,2025-01-22,referral,Other
u09544,2025-11-27,organic,United States
u09545,2025-12-29,social,Other
u09546,2025-04-15,referral,United States
u09547,2025-05-19,referral,India
u09548,2025-02-26,organic,United States
u09549,2025-02-08,referral,United States
u09550,2025-09-29,paid,Australia
u09551,2025-07-30,organic,United States
u09552,2025-01-31,organic,United States
u09553,2025-03-27,paid,United States
u09554,2025-06-17,paid,United States
u09555,2025-11-07,paid,United States
u09556,2025-08-25,referral,India
u09557,2025-10-11,organic,Brazil
u09558,2025-01-27,referral,France
u09559,2025-05-15,paid,United States
u09560,2025-04-23,social,Brazil
u09561,2025-06-02,social,United States
u09562,2025-03-14,referral,Other
u09563,2025-01-09,organic,United States
u09564,2025-07-11,paid,United States
u09565,2025-02-04,organic,United States
u09566,2025-10-12,social,France
u09567,2025-09-14,referral,Other
u09568,2025-04-02,organic,Other
u09569,2025-03-28,social,United States
u09570,2025-01-14,organic,United Kingdom
u09571,2025-03-27,organic,Germany
u09572,2025-04-16,social,Other
u09573,2025-10-13,other,United States
u09574,2025-03-26,organic,United States
u09575,2025-06-27,paid,Other
u09576,2025-11-27,organic,Brazil
u09577,2025-01-07,referral,United States
u09578,2025-12-10,organic,United States
u09579,2025-11-04,paid,Other
u09580,2025-03-29,social,Other
u09581,2025-07-15,referral,United States
u09582,2025-09-02,social,United Kingdom
u09583,2025-01-07,paid,Other
u09584,2025-02-24,referral,United States
u09585,2025-07-23,organic,Germany
u09586,2025-11-14,paid,United States
u09587,2025-10-15,paid,United States
u09588,2025-09-04,paid,India
u09589,2025-11-18,social,Germany
u09590,2025-06-01,organic,United States
u09591,2025-03-21,social,Canada
u09592,2025-12-30,paid,Germany
u09593,2025-04-13,social,United States
u09594,2025-08-01,paid,United States
u09595,2025-07-16,social,United States
u09596,2025-07-27,paid,Other
u09597,2025-11-19,paid,United States
u09598,2025-10-25,paid,Other
u09599,2025-07-26,other,United States
u09600,2025-09-11,other,Germany
u09601,2025-04-02,paid,United States
u09602,2025-07-03,social,United States
u09603,2025-03-21,organic,Brazil
u09604,2025-04-10,paid,India
u09605,2025-09-18,paid,Canada
u09606,2025-04-05,organic,United States
u09607,2025-12-17,organic,India
u09608,2025-05-19,paid,Brazil
u09609,2025-02-10,social,India
u09610,2025-01-11,organic,United States
u09611,2025-07-15,organic,United States
u09612,2025-04-11,referral,United States
u09613,2025-11-29,referral,Germany
u09614,2025-11-29,organic,Other
u09615,2025-03-10,paid,India
u09616,2025-10-12,organic,Other
u09617,2025-02-21,organic,Other
u09618,2025-02-28,paid,United States
u09619,2025-01-20,organic,India
u09620,2025-03-13,organic,United States
u09621,2025-08-30,organic,Other
u09622,2025-09-27,paid,United States
u09623,2025-12-14,organic,United States
u09624,2025-12-03,organic,Canada
u09625,2025-01-06,referral,Australia
u09626,2025-07-26,referral,France
u09627,2025-03-06,paid,United States
u09628,2025-05-12,paid,India
u09629,2025-09-19,paid,United States
u09630,2025-01-02,organic,United States
u09631,2025-02-06,social,Australia
u09632,2025-06-17,organic,United States
u09633,2025-10-21,referral,United States
u09634,2025-01-04,organic,United States
u09635,2025-09-14,organic,Other
u09636,2025-08-02,organic,United States
u09637,2025-11-08,paid,United States
u09638,2025-05-05,other,Canada
u09639,2025-10-26,paid,Australia
u09640,2025-10-23,paid,Other
u09641,2025-03-10,referral,Canada
u09642,2025-09-22,organic,India
u09643,2025-08-11,social,United States
u09644,2025-03-23,organic,India
u09645,2025-03-15,organic,United States
u09646,2025-11-23,other,Other
u09647,2025-10-11,paid,Australia
u09648,2025-03-02,paid,United States
u09649,2025-04-22,paid,Canada
u09650,2025-01-17,paid,United States
u09651,2025-03-06,organic,Australia
u09652,2025-10-30,organic,India
u09653,2025-05-06,paid,Germany
u09654,2025-07-03,referral,France
u09655,2025-11-19,referral,Canada
u09656,2025-03-22,organic,India
u09657,2025-03-04,referral,Other
u09658,2025-06-05,paid,France
u09659,2025-04-17,social,Other
u09660,2025-07-06,organic,United States
u09661,2025-05-12,social,United States
u09662,2025-07-20,social,United States
u09663,2025-04-26,paid,India
u09664,2025-03-05,organic,France
u09665,2025-04-18,social,United States
u09666,2025-04-10,paid,Brazil
u09667,2025-01-22,social,Brazil
u09668,2025-10-26,paid,United States
u09669,2025-04-08,other,United States
u09670,2025-12-01,organic,United States
u09671,2025-02-21,organic,Other
u09672,2025-10-10,referral,India
u09673,2025-12-03,paid,United States
u09674,2025-10-12,other,Other
u09675,2025-08-22,organic,Brazil
u09676,2025-12-21,organic,India
u09677,2025-11-30,social,United States
u09678,2025-08-12,paid,Germany
u09679,2025-06-21,organic,India
u09680,2025-10-06,organic,Canada
u09681,2025-08-16,organic,Brazil
u09682,2025-08-10,organic,Canada
u09683,2025-07-20,organic,United States
u09684,2025-02-28,organic,Australia
u09685,2025-03-13,paid,Other
u09686,2025-11-16,paid,United States
u09687,2025-05-21,paid,United States
u09688,2025-09-10,referral,United States
u09689,2025-10-05,organic,United States
u09690,2025-09-17,other,Other
u09691,2025-08-06,other,United States
u09692,2025-04-21,organic,India
u09693,2025-09-05,other,India
u09694,2025-06-25,organic,United States
u09695,2025-11-27,paid,Germany
u09696,2025-04-20,social,United States
u09697,2025-10-13,organic,India
u09698,2025-08-31,organic,United States
u09699,2025-05-12,organic,United States
u09700,2025-05-23,organic,Brazil
u09701,2025-08-17,organic,United States
u09702,2025-06-10,social,Germany
u09703,2025-10-30,organic,United States
u09704,2025-09-28,social,India
u09705,2025-07-31,organic,Canada
u09706,2025-05-05,paid,United States
u09707,2025-11-06,organic,United States
u09708,2025-08-29,referral,India
u09709,2025-12-29,organic,India
u09710,2025-01-25,other,United States
u09711,2025-04-26,paid,India
u09712,2025-05-31,other,Brazil
u09713,2025-04-11,organic,United States
u09714,2025-02-27,paid,Other
u09715,2025-07-08,social,France
u09716,2025-01-12,organic,United States
u09717,2025-05-25,organic,United States
u09718,2025-06-12,paid,India
u09719,2025-12-31,paid,United States
u09720,2025-11-26,organic,United Kingdom
u09721,2025-07-28,social,United Kingdom
u09722,2025-09-12,organic,United States
u09723,2025-04-13,paid,Other
u09724,2025-08-31,organic,United States
u09725,2025-04-23,organic,India
u09726,2025-07-30,organic,United States
u09727,2025-10-18,organic,Other
u09728,2025-11-29,organic,United Kingdom
u09729,2025-04-27,social,Brazil
u09730,2025-12-06,organic,Other
u09731,2025-04-29,social,Other
u09732,2025-04-10,referral,Brazil
u09733,2025-06-12,referral,France
u09734,2025-02-16,organic,France
u09735,2025-10-15,paid,United States
u09736,2025-10-13,paid,United States
u09737,2025-05-28,paid,United States
u09738,2025-03-21,paid,India
u09739,2025-12-27,other,India
u09740,2025-12-15,referral,Australia
u09741,2025-12-15,social,India
u09742,2025-07-21,other,United States
u09743,2025-08-03,paid,France
u09744,2025-11-02,organic,United States
u09745,2025-04-23,paid,United States
u09746,2025-02-04,organic,United States
u09747,2025-10-14,organic,United States
u09748,2025-07-23,paid,India
u09749,2025-10-26,paid,United States
u09750,2025-08-29,organic,India
u09751,2025-04-30,paid,United States
u09752,2025-11-22,organic,India
u09753,2025-06-24,organic,India
u09754,2025-09-12,organic,United States
u09755,2025-03-03,referral,United Kingdom
u09756,2025-04-22,organic,United States
u09757,2025-11-12,social,United States
u09758,2025-06-10,paid,United States
u09759,2025-09-06,other,United States
u09760,2025-01-28,paid,United States
u09761,2025-07-07,paid,Canada
u09762,2025-05-11,paid,United States
u09763,2025-08-27,organic,United States
u09764,2025-11-30,paid,United States
u09765,2025-02-10,social,Other
u09766,2025-01-31,social,United States
u09767,2025-09-22,organic,Canada
u09768,2025-10-09,paid,United Kingdom
u09769,2025-04-19,organic,United States
u09770,2025-07-09,organic,United States
u09771,2025-02-18,social,United States
u09772,2025-03-05,other,United States
u09773,2025-09-07,paid,Australia
u09774,2025-11-13,social,Canada
u09775,2025-11-19,organic,India
u09776,2025-08-27,social,United States
u09777,2025-08-23,paid,Australia
u09778,2025-05-04,paid,United States
u09779,2025-05-23,organic,Other
u09780,2025-10-21,organic,Other
u09781,2025-08-20,organic,United States
u09782,2025-12-16,paid,United States
u09783,2025-01-28,organic,United States
u09784,2025-03-07,organic,United States
u09785,2025-06-02,paid,United States
u09786,2025-01-08,other,United States
u09787,2025-12-15,organic,Other
u09788,2025-02-20,organic,United States
u09789,2025-02-04,organic,Australia
u09790,2025-04-15,organic,United States
u09791,2025-04-08,social,United States
u09792,2025-01-28,social,Canada
u09793,2025-12-26,referral,United States
u09794,2025-06-17,organic,India
u09795,2025-02-20,paid,Other
u09796,2025-06-22,paid,Brazil
u09797,2025-06-01,paid,Canada
u09798,2025-03-20,paid,Other
u09799,2025-03-31,organic,United States
u09800,2025-05-10,organic,Canada
u09801,2025-11-17,paid,Other
u09802,2025-09-19,referral,United States
u09803,2025-12-16,organic,Brazil
u09804,2025-02-10,organic,Australia
u09805,2025-01-02,paid,United Kingdom
u09806,2025-11-02,organic,United States
u09807,2025-02-06,organic,India
u09808,2025-05-10,organic,Other
u09809,2025-04-24,paid,Canada
u09810,2025-03-08,paid,France
u09811,2025-02-15,paid,United Kingdom
u09812,2025-08-13,referral,United States
u09813,2025-11-30,organic,United States
u09814,2025-03-13,paid,Australia
u09815,2025-09-25,paid,United States
u09816,2025-06-06,referral,United States
u09817,2025-05-14,paid,Other
u09818,2025-06-05,paid,United States
u09819,2025-07-26,paid,Brazil
u09820,2025-08-06,other,Germany
u09821,2025-12-24,paid,United States
u09822,2025-02-20,social,India
u09823,2025-03-29,paid,United States
u09824,2025-02-01,paid,United States
u09825,2025-06-25,social,France
u09826,2025-06-30,organic,Other
u09827,2025-04-23,organic,United States
u09828,2025-05-23,organic,India
u09829,2025-02-25,organic,United States
u09830,2025-08-29,other,France
u09831,2025-06-28,paid,United States
u09832,2025-07-17,organic,United States
u09833,2025-10-15,paid,United States
u09834,2025-03-17,social,United States
u09835,2025-08-20,referral,United States
u09836,2025-11-01,organic,United States
u09837,2025-11-16,paid,United Kingdom
u09838,2025-02-14,paid,United States
u09839,2025-06-12,organic,Other
u09840,2025-09-03,other,United States
u09841,2025-12-05,social,Germany
u09842,2025-11-01,paid,India
u09843,2025-06-28,paid,Canada
u09844,2025-05-01,social,India
u09845,2025-11-05,social,Other
u09846,2025-06-23,organic,India
u09847,2025-04-11,paid,India
u09848,2025-01-08,paid,United States
u09849,2025-05-02,paid,Other
u09850,2025-07-19,paid,India
u09851,2025-07-17,organic,United States
u09852,2025-10-23,social,Australia
u09853,2025-10-01,referral,United Kingdom
u09854,2025-06-27,referral,Canada
u09855,2025-07-22,referral,United States
u09856,2025-06-20,paid,Brazil
u09857,2025-09-15,organic,United Kingdom
u09858,2025-01-13,paid,United States
u09859,2025-07-29,referral,India
u09860,2025-05-14,referral,India
u09861,2025-01-29,paid,United States
u09862,2025-10-09,other,France
u09863,2025-03-16,organic,United States
u09864,2025-03-18,organic,Other
u09865,2025-01-02,referral,United States
u09866,2025-03-10,other,India
u09867,2025-02-21,paid,India
u09868,2025-12-11,organic,Germany
u09869,2025-06-28,organic,Other
u09870,2025-11-01,referral,Other
u09871,2025-10-11,organic,United States
u09872,2025-04-28,other,Australia
u09873,2025-10-24,paid,France
u09874,2025-09-04,organic,United States
u09875,2025-01-24,referral,United States
u09876,2025-07-23,referral,Germany
u09877,2025-10-05,organic,United Kingdom
u09878,2025-10-23,paid,United Kingdom
u09879,2025-09-03,organic,Other
u09880,2025-11-28,organic,India
u09881,2025-05-17,paid,United States
u09882,2025-02-10,organic,India
u09883,2025-09-19,paid,United States
u09884,2025-03-10,organic,United States
u09885,2025-04-30,paid,United States
u09886,2025-11-20,paid,United Kingdom
u09887,2025-11-07,organic,India
u09888,2025-06-12,organic,Other
u09889,2025-04-13,organic,United States
u09890,2025-08-19,paid,United States
u09891,2025-12-29,organic,Australia
u09892,2025-09-28,paid,United States
u09893,2025-12-13,paid,United States
u09894,2025-05-12,organic,India
u09895,2025-04-04,paid,United States
u09896,2025-02-19,organic,United States
u09897,2025-08-24,organic,United States
u09898,2025-08-27,referral,United States
u09899,2025-02-28,organic,India
